FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
31/03/2022,0.3,4,25,29,52,110,2
31/03/2022,-99,-99,-99,-99,-99,-99,-99
31/03/2022,-99,-99,-99,-99,-99,-99,-99
31/03/2022,-99,-99,-99,-99,-99,-99,-99
31/03/2022,0.73,22,36,58,12,82,2
31/03/2022,0.57,16,31,47,12,75,2
31/03/2022,0.98,50,36,86,6,48,2
31/03/2022,0.64,23,34,56,5,67,2
01/04/2022,0.44,13,32,46,4,62,1
01/04/2022,0.29,7,28,35,5,45,1
01/04/2022,0.2,2,21,23,11,43,1
01/04/2022,0.19,2,19,22,10,40,1
01/04/2022,0.21,4,21,24,8,48,1
01/04/2022,0.34,18,27,45,3,51,1
01/04/2022,1.19,95,31,127,1,88,3
01/04/2022,2.23,162,36,199,1,130,5
01/04/2022,1.17,66,55,121,6,98,7
01/04/2022,1.19,47,78,125,17,134,14
01/04/2022,0.87,20,58,78,35,58,7
01/04/2022,0.46,7,34,42,53,70,3
01/04/2022,0.36,5,28,33,62,44,2
01/04/2022,0.18,5,15,19,41,24,1
01/04/2022,0.06,3,9,12,45,40,1
01/04/2022,0.13,3,12,15,49,42,1
01/04/2022,0.13,2,12,14,51,129,1
01/04/2022,0.11,2,13,15,40,41,1
01/04/2022,0.21,4,20,24,29,64,1
01/04/2022,0.78,19,33,52,15,77,2
01/04/2022,1.57,62,42,103,7,42,3
01/04/2022,1.26,50,41,91,4,68,2
01/04/2022,1.08,39,41,80,3,49,2
01/04/2022,0.8,30,38,69,3,67,1
02/04/2022,0.57,15,33,48,6,71,1
02/04/2022,0.47,7,29,36,7,75,1
02/04/2022,0.25,4,20,23,13,42,1
02/04/2022,0.19,2,16,18,18,28,2
02/04/2022,0.14,3,17,20,15,57,3
02/04/2022,0.37,15,26,42,7,56,4
02/04/2022,0.74,55,35,90,1,58,4
02/04/2022,1.24,110,35,145,1,148,5
02/04/2022,1.18,72,53,125,5,71,6
02/04/2022,0.51,20,39,59,24,67,21
02/04/2022,0.25,7,24,31,40,14,5
02/04/2022,0.22,6,28,34,51,45,6
02/04/2022,0.26,5,31,36,62,75,5
02/04/2022,0.21,4,24,27,72,53,5
02/04/2022,0.17,2,17,18,82,89,5
02/04/2022,0.1,1,14,15,84,57,4
02/04/2022,0.15,1,16,18,86,71,4
02/04/2022,0.14,1,15,16,82,102,4
02/04/2022,0.18,1,15,16,64,162,4
02/04/2022,0.26,1,21,22,43,102,3
02/04/2022,0.39,2,30,32,32,92,2
02/04/2022,0.58,4,41,45,22,116,2
02/04/2022,0.31,4,22,26,24,91,1
02/04/2022,0.62,5,27,32,30,67,2
03/04/2022,-99,-99,-99,-99,-99,67,-99
03/04/2022,-99,-99,-99,-99,-99,55,-99
03/04/2022,-99,-99,-99,-99,-99,52,-99
03/04/2022,0.42,4,24,28,13,67,2
03/04/2022,0.31,4,21,25,15,47,2
03/04/2022,0.52,11,34,44,7,59,1
03/04/2022,0.91,27,35,62,4,66,2
03/04/2022,0.99,45,35,81,3,100,3
03/04/2022,0.92,30,49,79,13,89,5
03/04/2022,0.9,20,57,77,28,116,10
03/04/2022,0.41,7,31,38,49,-99,11
03/04/2022,0.17,5,20,24,55,28,5
03/04/2022,0.15,3,16,20,62,45,6
03/04/2022,0.09,2,14,17,69,35,5
03/04/2022,0.11,2,13,15,63,14,4
03/04/2022,0.06,2,11,13,64,41,5
03/04/2022,0.03,1,10,11,63,44,8
03/04/2022,0.07,2,15,16,58,50,8
03/04/2022,0.1,1,16,17,48,35,5
03/04/2022,0.24,3,21,24,38,121,4
03/04/2022,0.6,8,29,37,29,90,3
03/04/2022,0.53,6,32,38,27,65,2
03/04/2022,0.5,2,34,36,27,65,2
03/04/2022,0.19,1,15,16,30,39,2
04/04/2022,0.23,1,14,15,30,44,2
04/04/2022,0.3,2,17,19,23,49,1
04/04/2022,0.22,1,13,14,24,39,1
04/04/2022,0.29,3,19,22,16,48,1
04/04/2022,0.3,8,26,35,10,21,1
04/04/2022,1.05,85,39,123,1,67,3
04/04/2022,2.56,169,37,206,1,111,5
04/04/2022,2.03,141,40,181,1,145,4
04/04/2022,1.36,78,56,134,5,78,4
04/04/2022,1.11,60,69,129,10,69,7
04/04/2022,0.67,25,60,85,28,68,6
04/04/2022,0.62,9,48,57,53,65,4
04/04/2022,0.63,5,41,47,72,71,3
04/04/2022,0.48,3,30,34,78,55,2
04/04/2022,0.17,2,12,15,57,56,2
04/04/2022,0.13,2,10,12,55,75,2
04/04/2022,0.16,2,12,14,50,87,2
04/04/2022,0.14,2,13,15,43,105,2
04/04/2022,0.14,3,15,17,35,72,2
04/04/2022,0.16,3,15,18,28,69,1
04/04/2022,0.23,4,16,20,27,60,1
04/04/2022,0.37,11,28,39,16,55,1
04/04/2022,0.28,5,24,29,19,40,1
04/04/2022,0.19,3,20,24,18,32,1
05/04/2022,0.02,1,9,11,29,18,1
05/04/2022,0.01,1,8,8,27,41,1
05/04/2022,0.07,1,11,12,22,38,1
05/04/2022,0.18,3,18,21,15,34,1
05/04/2022,0.31,18,30,48,7,37,1
05/04/2022,1.15,80,36,115,1,64,2
05/04/2022,2.57,176,42,217,1,120,5
05/04/2022,2.03,148,40,187,1,111,4
05/04/2022,0.84,52,44,95,10,49,3
05/04/2022,0.29,11,26,37,29,40,2
05/04/2022,0.25,8,21,29,39,20,2
05/04/2022,0.24,5,18,22,49,38,3
05/04/2022,0.41,4,26,30,64,61,3
05/04/2022,0.38,4,23,26,65,48,2
05/04/2022,0.28,5,19,23,51,37,2
05/04/2022,0.27,4,18,23,49,55,2
05/04/2022,0.22,4,17,21,47,79,2
05/04/2022,0.14,2,12,14,44,80,1
05/04/2022,0.21,3,19,22,33,54,1
05/04/2022,0.23,3,17,20,29,85,1
05/04/2022,0.28,4,20,24,25,60,1
05/04/2022,0.28,4,22,26,23,43,1
05/04/2022,0.17,3,15,18,25,44,1
05/04/2022,0.37,5,25,31,14,52,1
06/04/2022,0.34,3,26,29,11,58,1
06/04/2022,0.26,2,17,19,16,47,1
06/04/2022,0.25,1,11,12,22,43,1
06/04/2022,0.33,6,16,22,16,59,1
06/04/2022,0.41,8,22,30,13,65,1
06/04/2022,1.33,89,35,124,1,76,3
06/04/2022,2.45,178,38,216,1,110,5
06/04/2022,2.19,145,40,185,2,166,4
06/04/2022,1.1,38,47,85,9,87,3
06/04/2022,0.59,21,40,61,22,36,6
06/04/2022,0.5,14,43,57,34,38,7
06/04/2022,0.39,8,34,41,49,48,6
06/04/2022,0.36,5,29,34,63,37,4
06/04/2022,0.34,3,24,27,79,50,3
06/04/2022,0.35,2,22,24,92,90,3
06/04/2022,0.33,1,21,23,99,85,4
06/04/2022,0.36,1,24,25,99,110,4
06/04/2022,0.36,2,26,28,92,99,4
06/04/2022,0.26,2,25,26,55,151,5
06/04/2022,0.34,2,32,34,39,201,11
06/04/2022,0.38,2,30,32,31,263,3
06/04/2022,0.32,2,28,30,28,133,2
06/04/2022,0.23,1,14,15,35,81,2
06/04/2022,0.18,1,11,12,37,67,2
07/04/2022,0.1,1,7,8,42,18,1
07/04/2022,0.04,0,6,7,45,12,1
07/04/2022,0.03,0,6,7,44,26,1
07/04/2022,0.02,0,8,8,41,47,1
07/04/2022,0.03,1,11,12,38,27,1
07/04/2022,0.24,5,25,30,28,92,2
07/04/2022,0.36,7,34,41,20,190,2
07/04/2022,0.43,11,34,45,21,109,2
07/04/2022,0.43,9,26,35,28,131,3
07/04/2022,0.28,5,19,24,38,94,2
07/04/2022,0.26,4,16,19,48,86,2
07/04/2022,0.27,3,16,19,59,75,2
07/04/2022,0.25,2,16,18,67,83,2
07/04/2022,0.35,2,22,25,79,80,2
07/04/2022,0.38,2,21,22,89,64,3
07/04/2022,0.3,2,20,22,72,144,3
07/04/2022,0.24,3,17,20,52,259,2
07/04/2022,0.15,2,15,17,43,201,6
07/04/2022,0.12,1,15,17,35,163,10
07/04/2022,0.14,1,16,17,30,117,16
07/04/2022,0.24,4,23,26,21,111,4
07/04/2022,0.19,2,19,21,23,80,2
07/04/2022,0.13,1,13,14,26,56,1
07/04/2022,0.11,1,12,12,25,52,1
08/04/2022,0.12,1,13,13,22,52,2
08/04/2022,0.11,1,12,12,24,47,4
08/04/2022,0.07,1,9,10,25,44,6
08/04/2022,0.12,5,14,19,19,44,4
08/04/2022,0.11,2,14,16,17,52,4
08/04/2022,0.27,10,24,34,11,56,4
08/04/2022,0.27,7,28,34,8,70,4
08/04/2022,0.29,11,28,39,9,81,8
08/04/2022,0.5,22,31,53,13,90,14
08/04/2022,0.51,18,32,50,19,97,11
08/04/2022,0.53,15,35,51,27,121,10
08/04/2022,0.53,9,36,45,41,135,8
08/04/2022,0.52,6,37,42,56,108,6
08/04/2022,0.35,3,22,25,63,72,4
08/04/2022,0.34,1,21,22,60,144,4
08/04/2022,0.19,1,14,15,44,139,3
08/04/2022,0.55,12,29,41,23,73,2
08/04/2022,0.61,10,35,45,20,-99,2
08/04/2022,0.63,14,28,42,23,-99,2
08/04/2022,0.9,28,38,66,9,-99,2
08/04/2022,0.69,17,33,50,8,-99,2
08/04/2022,0.62,17,29,46,10,-99,2
08/04/2022,0.68,15,29,44,5,-99,1
08/04/2022,0.56,18,29,47,15,-99,1
09/04/2022,-99,-99,-99,-99,-99,-99,-99
09/04/2022,-99,-99,-99,-99,-99,-99,-99
09/04/2022,-99,-99,-99,-99,-99,-99,-99
09/04/2022,0.29,9,19,28,3,-99,1
09/04/2022,0.3,10,19,29,4,-99,1
09/04/2022,0.52,29,22,51,2,-99,1
09/04/2022,1.11,94,22,116,1,-99,2
09/04/2022,1.41,99,27,126,2,-99,2
09/04/2022,0.63,41,35,76,9,-99,8
09/04/2022,0.58,22,37,59,23,-99,13
09/04/2022,0.51,9,37,46,45,-99,14
09/04/2022,0.31,3,23,26,61,-99,16
09/04/2022,0.14,2,13,16,61,-99,10
09/04/2022,0.14,2,13,15,71,-99,8
09/04/2022,0.21,1,15,16,80,-99,6
09/04/2022,0.44,2,29,30,64,-99,4
09/04/2022,0.38,3,23,26,45,-99,2
09/04/2022,0.38,3,23,27,35,-99,2
09/04/2022,0.6,5,36,41,31,-99,1
09/04/2022,0.78,16,41,58,20,-99,1
09/04/2022,0.81,13,44,57,14,-99,1
09/04/2022,0.73,10,41,51,11,-99,1
09/04/2022,0.8,11,43,54,6,-99,1
09/04/2022,0.73,15,34,48,3,-99,1
10/04/2022,0.61,11,26,37,3,-99,1
10/04/2022,0.44,7,21,28,5,-99,1
10/04/2022,0.32,5,18,23,5,-99,1
10/04/2022,0.33,9,17,27,4,-99,1
10/04/2022,0.41,12,21,33,2,-99,1
10/04/2022,0.66,34,19,53,1,-99,1
10/04/2022,1.06,61,19,79,1,-99,2
10/04/2022,1.35,79,26,104,3,-99,2
10/04/2022,1.1,39,52,91,13,-99,2
10/04/2022,0.94,16,56,72,37,-99,3
10/04/2022,0.64,7,38,45,62,-99,2
10/04/2022,0.48,3,28,32,78,-99,2
10/04/2022,0.27,2,18,20,77,-99,2
10/04/2022,0.15,2,11,13,78,-99,1
10/04/2022,0.19,1,13,14,75,-99,2
10/04/2022,0.16,2,13,16,55,-99,2
10/04/2022,0.35,5,23,29,39,-99,2
10/04/2022,0.2,4,16,20,41,-99,2
10/04/2022,0.11,1,12,14,42,-99,1
10/04/2022,0.2,2,19,21,36,-99,1
10/04/2022,0.43,9,28,37,16,-99,1
10/04/2022,0.13,3,12,16,25,-99,1
10/04/2022,0.08,4,11,15,25,-99,1
10/04/2022,0.22,2,18,20,16,-99,1
11/04/2022,0.21,3,16,19,14,-99,1
11/04/2022,0.22,2,18,20,9,-99,1
11/04/2022,0.17,2,16,18,9,-99,1
11/04/2022,0.12,2,14,15,8,-99,1
11/04/2022,0.17,4,16,20,8,-99,1
11/04/2022,0.57,47,22,69,4,-99,1
11/04/2022,1.33,106,22,128,1,-99,3
11/04/2022,1.55,112,30,142,2,-99,3
11/04/2022,0.7,40,32,72,11,-99,2
11/04/2022,0.59,23,33,56,21,-99,2
11/04/2022,0.51,13,34,47,36,-99,2
11/04/2022,0.42,9,30,39,46,-99,2
11/04/2022,0.41,6,27,33,58,-99,2
11/04/2022,0.28,2,18,21,76,-99,3
11/04/2022,0.2,2,14,16,64,-99,2
11/04/2022,0.22,2,16,18,57,-99,4
11/04/2022,0.2,3,15,18,44,-99,4
11/04/2022,0.1,3,13,16,33,-99,1
11/04/2022,0.14,4,16,20,30,-99,1
11/04/2022,0.06,1,11,12,33,-99,1
11/04/2022,0.17,3,14,17,29,-99,1
11/04/2022,0.29,10,21,31,20,-99,1
11/04/2022,0.48,8,34,43,8,-99,1
11/04/2022,0.37,6,29,35,9,-99,1
12/04/2022,0.22,3,20,23,12,-99,1
12/04/2022,0.16,3,18,21,15,-99,1
12/04/2022,0.14,2,14,15,20,-99,1
12/04/2022,0.13,3,15,17,19,-99,1
12/04/2022,0.33,14,28,41,9,-99,1
12/04/2022,0.68,37,35,72,3,-99,2
12/04/2022,1.32,102,37,138,2,-99,3
12/04/2022,1.73,133,35,167,2,-99,4
12/04/2022,0.93,42,41,84,9,-99,2
12/04/2022,0.8,32,46,78,20,-99,3
12/04/2022,0.53,10,34,44,44,-99,3
12/04/2022,0.4,6,25,31,57,-99,2
12/04/2022,0.31,4,19,23,60,-99,2
12/04/2022,0.14,2,10,12,52,-99,1
12/04/2022,0.09,3,8,10,45,-99,1
12/04/2022,0.09,2,8,10,43,-99,1
12/04/2022,0.13,2,11,13,40,-99,1
12/04/2022,0.05,1,7,9,41,-99,1
12/04/2022,0.09,1,10,11,35,-99,1
12/04/2022,0.16,4,15,18,28,-99,1
12/04/2022,0.2,7,15,22,24,-99,1
12/04/2022,0.4,15,25,40,16,-99,1
12/04/2022,0.35,8,21,28,18,-99,1
12/04/2022,0.26,4,21,26,17,-99,1
13/04/2022,0.22,3,20,23,17,-99,1
13/04/2022,0.2,1,16,18,17,-99,1
13/04/2022,0.17,2,17,19,14,-99,1
13/04/2022,0.16,3,18,21,11,-99,1
13/04/2022,0.31,14,25,39,6,-99,1
13/04/2022,0.69,46,30,76,3,-99,1
13/04/2022,1.17,93,31,124,2,-99,2
13/04/2022,1.41,113,34,147,2,-99,3
13/04/2022,0.89,54,41,95,9,-99,3
13/04/2022,-99,-99,-99,-99,-99,-99,-99
13/04/2022,-99,-99,-99,-99,-99,-99,-99
13/04/2022,-99,-99,-99,-99,-99,-99,-99
13/04/2022,-99,-99,-99,-99,-99,-99,-99
13/04/2022,0.4,3,25,28,80,-99,2
13/04/2022,0.38,2,24,26,98,-99,2
13/04/2022,0.31,1,18,20,107,-99,2
13/04/2022,0.36,2,26,28,106,-99,2
13/04/2022,0.49,2,35,37,100,-99,2
13/04/2022,0.52,6,40,47,51,-99,2
13/04/2022,0.65,6,45,50,28,-99,1
13/04/2022,0.64,12,48,60,13,-99,2
13/04/2022,0.57,21,38,59,10,-99,2
13/04/2022,0.65,16,43,59,9,-99,2
13/04/2022,0.41,6,32,37,13,-99,2
14/04/2022,0.26,4,22,26,18,50,1
14/04/2022,0.22,3,20,23,17,48,1
14/04/2022,0.16,2,17,19,20,38,1
14/04/2022,0.16,2,17,19,18,40,1
14/04/2022,0.18,5,21,27,15,39,1
14/04/2022,0.55,33,31,64,6,49,2
14/04/2022,0.76,68,38,105,3,74,2
14/04/2022,0.89,66,36,102,5,88,3
14/04/2022,0.61,23,35,58,17,65,17
14/04/2022,0.4,10,23,33,35,60,24
14/04/2022,0.43,7,25,32,48,67,30
14/04/2022,0.38,5,25,29,62,60,18
14/04/2022,0.4,2,24,26,91,61,12
14/04/2022,0.37,1,23,24,109,62,8
14/04/2022,0.38,1,21,23,114,59,7
14/04/2022,0.4,2,27,29,117,69,6
14/04/2022,0.32,1,19,20,111,65,5
14/04/2022,0.27,1,17,17,105,65,4
14/04/2022,0.29,1,18,19,71,93,2
14/04/2022,0.24,2,19,21,39,136,2
14/04/2022,0.18,1,15,16,36,86,1
14/04/2022,0.15,1,11,11,36,60,1
14/04/2022,0.15,1,10,11,35,60,1
14/04/2022,0.15,1,9,10,35,53,1
15/04/2022,-99,-99,-99,-99,-99,41,-99
15/04/2022,-99,-99,-99,-99,-99,46,-99
15/04/2022,-99,-99,-99,-99,-99,53,-99
15/04/2022,0.2,2,14,16,21,42,2
15/04/2022,0.23,3,20,23,13,47,1
15/04/2022,0.35,10,25,35,5,62,1
15/04/2022,0.61,34,28,62,3,56,2
15/04/2022,0.59,26,28,54,7,63,2
15/04/2022,0.51,19,33,53,17,86,7
15/04/2022,0.53,18,40,58,29,80,10
15/04/2022,0.32,6,25,31,50,69,8
15/04/2022,0.23,2,14,17,66,56,4
15/04/2022,0.24,2,14,16,72,46,4
15/04/2022,0.2,2,12,14,74,40,3
15/04/2022,0.18,1,10,12,79,42,3
15/04/2022,0.18,1,10,11,82,36,3
15/04/2022,0.18,1,9,10,82,59,6
15/04/2022,0.19,1,11,12,83,66,11
15/04/2022,0.22,1,15,17,61,106,6
15/04/2022,0.24,2,15,17,46,58,1
15/04/2022,0.32,2,21,23,39,51,1
15/04/2022,0.29,1,21,22,36,51,1
15/04/2022,0.21,1,15,16,37,51,1
15/04/2022,0.16,1,10,10,40,42,1
16/04/2022,0.13,1,9,10,41,36,1
16/04/2022,0.15,2,11,12,35,34,1
16/04/2022,0.13,1,12,14,32,33,1
16/04/2022,0.1,1,10,11,33,32,1
16/04/2022,0.19,2,14,15,25,40,1
16/04/2022,0.26,3,21,24,20,41,1
16/04/2022,0.38,8,26,34,15,49,1
16/04/2022,0.67,30,38,68,8,71,2
16/04/2022,0.78,29,48,77,16,77,4
16/04/2022,0.34,10,30,40,39,62,4
16/04/2022,0.35,8,32,40,51,56,4
16/04/2022,0.14,3,12,15,62,31,2
16/04/2022,0.15,2,12,14,69,32,2
16/04/2022,0.1,1,8,9,71,25,1
16/04/2022,0.11,2,9,11,73,30,1
16/04/2022,0.1,1,7,8,77,30,2
16/04/2022,0.11,1,8,9,81,44,6
16/04/2022,0.15,1,12,13,78,58,6
16/04/2022,0.19,2,16,18,68,57,7
16/04/2022,0.24,2,19,20,51,74,2
16/04/2022,0.18,2,16,17,42,45,1
16/04/2022,0.18,2,21,22,32,36,1
16/04/2022,0.35,7,29,36,21,48,0
16/04/2022,0.17,1,13,14,31,42,1
17/04/2022,0.14,1,13,14,29,32,1
17/04/2022,0.1,1,10,11,31,22,1
17/04/2022,0.07,1,7,8,33,19,1
17/04/2022,0.13,2,14,16,25,26,1
17/04/2022,0.08,1,12,13,25,31,1
17/04/2022,0.29,12,27,39,12,28,1
17/04/2022,0.48,19,33,52,5,42,1
17/04/2022,0.58,23,30,53,9,60,1
17/04/2022,0.53,23,38,61,20,55,3
17/04/2022,0.4,11,31,43,39,45,3
17/04/2022,0.28,5,24,29,57,39,2
17/04/2022,0.24,5,22,26,61,40,2
17/04/2022,0.13,3,12,15,65,20,1
17/04/2022,0.11,2,9,12,64,31,2
17/04/2022,0.11,2,11,13,68,48,3
17/04/2022,0.17,2,12,14,77,48,13
17/04/2022,0.14,2,11,13,71,43,8
17/04/2022,0.12,2,11,13,64,38,3
17/04/2022,0.17,1,14,15,56,36,2
17/04/2022,0.2,2,18,21,39,78,1
17/04/2022,0.23,3,21,24,28,55,1
17/04/2022,0.53,14,35,49,14,35,1
17/04/2022,0.46,8,36,44,10,45,1
17/04/2022,0.35,6,29,35,11,38,1
18/04/2022,0.18,2,15,17,21,28,1
18/04/2022,0.15,1,15,17,20,22,1
18/04/2022,0.11,-99,-99,-99,19,21,1
18/04/2022,0.11,-99,-99,-99,19,18,1
18/04/2022,0.19,-99,-99,-99,12,21,1
18/04/2022,0.63,-99,-99,-99,6,36,2
18/04/2022,1.27,-99,-99,-99,3,70,3
18/04/2022,1.54,-99,-99,-99,4,105,4
18/04/2022,1.24,-99,-99,-99,7,99,6
18/04/2022,0.56,-99,-99,-99,27,62,3
18/04/2022,0.39,-99,-99,-99,40,60,4
18/04/2022,0.25,-99,-99,-99,52,47,6
18/04/2022,0.19,-99,-99,-99,59,33,4
18/04/2022,0.27,-99,-99,-99,84,65,5
18/04/2022,0.21,-99,-99,-99,81,53,3
18/04/2022,0.12,-99,-99,-99,68,51,2
18/04/2022,0.16,-99,-99,-99,58,128,2
18/04/2022,0.2,-99,-99,-99,40,101,1
18/04/2022,0.16,-99,-99,-99,38,89,1
18/04/2022,0.34,-99,-99,-99,27,73,1
18/04/2022,0.17,-99,-99,-99,26,85,1
18/04/2022,0.14,-99,-99,-99,26,79,1
18/04/2022,0.11,-99,-99,-99,24,70,1
18/04/2022,0.07,-99,-99,-99,29,40,1
19/04/2022,0.05,-99,-99,-99,31,30,1
19/04/2022,0.16,-99,-99,-99,25,52,5
19/04/2022,0.23,-99,-99,-99,24,39,11
19/04/2022,0.3,-99,-99,-99,19,40,10
19/04/2022,0.31,-99,-99,-99,14,42,13
19/04/2022,0.65,-99,-99,-99,7,49,12
19/04/2022,1.11,-99,-99,-99,3,67,12
19/04/2022,0.79,-99,-99,-99,7,72,14
19/04/2022,0.78,-99,-99,-99,14,62,8
19/04/2022,0.67,-99,-99,-99,27,-99,5
19/04/2022,0.46,-99,-99,-99,45,-99,4
19/04/2022,0.48,-99,-99,-99,53,-99,5
19/04/2022,0.41,-99,-99,-99,69,-99,5
19/04/2022,0.27,-99,-99,-99,67,-99,3
19/04/2022,0.22,-99,-99,-99,57,-99,2
19/04/2022,0.17,-99,-99,-99,50,-99,3
19/04/2022,0.1,-99,-99,-99,52,-99,6
19/04/2022,0.16,-99,-99,-99,43,-99,5
19/04/2022,0.37,-99,-99,-99,30,-99,3
19/04/2022,-99,-99,-99,-99,-99,-99,-99
19/04/2022,0.63,-99,-99,-99,21,-99,1
19/04/2022,0.62,-99,-99,-99,15,-99,1
19/04/2022,0.29,-99,-99,-99,18,-99,1
19/04/2022,0.18,-99,-99,-99,21,-99,1
20/04/2022,0.17,-99,-99,-99,15,-99,1
20/04/2022,0.2,-99,-99,-99,8,-99,1
20/04/2022,0.22,-99,-99,-99,7,-99,1
20/04/2022,0.22,-99,-99,-99,7,-99,1
20/04/2022,0.42,-99,-99,-99,5,-99,1
20/04/2022,1.17,-99,-99,-99,2,-99,2
20/04/2022,1.75,-99,-99,-99,2,-99,3
20/04/2022,1.46,-99,-99,-99,3,-99,3
20/04/2022,1.22,-99,-99,-99,11,-99,4
20/04/2022,0.98,-99,-99,-99,27,-99,4
20/04/2022,0.64,-99,-99,-99,44,-99,3
20/04/2022,0.41,-99,-99,-99,65,-99,2
20/04/2022,0.36,-99,-99,-99,88,-99,2
20/04/2022,0.27,-99,-99,-99,80,-99,1
20/04/2022,0.18,-99,-99,-99,73,-99,1
20/04/2022,0.22,-99,-99,-99,55,-99,1
20/04/2022,0.22,-99,-99,-99,44,-99,1
20/04/2022,0.15,-99,-99,-99,47,-99,1
20/04/2022,0.07,-99,-99,-99,45,-99,1
20/04/2022,0.18,-99,-99,-99,38,-99,1
20/04/2022,0.25,-99,-99,-99,34,-99,1
20/04/2022,0.74,-99,-99,-99,10,-99,1
20/04/2022,0.38,-99,-99,-99,16,-99,1
20/04/2022,0.28,-99,-99,-99,19,-99,1
21/04/2022,-99,-99,-99,-99,-99,-99,-99
21/04/2022,-99,-99,-99,-99,-99,-99,-99
21/04/2022,-99,-99,-99,-99,-99,-99,-99
21/04/2022,0.33,-99,-99,-99,18,-99,1
21/04/2022,0.43,-99,-99,-99,11,-99,1
21/04/2022,1.38,-99,-99,-99,3,-99,2
21/04/2022,2.34,-99,-99,-99,2,-99,4
21/04/2022,1.87,-99,-99,-99,4,-99,4
21/04/2022,0.86,-99,-99,-99,16,-99,2
21/04/2022,0.56,-99,-99,-99,32,-99,4
21/04/2022,0.53,-99,-99,-99,51,-99,3
21/04/2022,0.38,-99,-99,-99,61,-99,3
21/04/2022,0.29,-99,-99,-99,73,-99,2
21/04/2022,0.25,-99,-99,-99,77,-99,3
21/04/2022,0.2,-99,-99,-99,71,-99,2
21/04/2022,0.16,-99,-99,-99,78,-99,9
21/04/2022,0.17,-99,-99,-99,65,-99,3
21/04/2022,0.32,-99,-99,-99,50,-99,2
21/04/2022,0.37,-99,-99,-99,36,-99,1
21/04/2022,0.38,-99,-99,-99,28,-99,1
21/04/2022,0.52,-99,-99,-99,19,-99,1
21/04/2022,0.36,-99,-99,-99,20,-99,1
21/04/2022,0.39,-99,-99,-99,18,-99,1
21/04/2022,0.25,-99,-99,-99,26,-99,1
22/04/2022,0.17,1,15,16,27,-99,1
22/04/2022,0.15,0,10,10,24,-99,1
22/04/2022,0.05,0,5,5,37,-99,1
22/04/2022,0.01,1,4,4,39,-99,0
22/04/2022,0.1,8,16,24,23,3,1
22/04/2022,0.67,49,32,80,6,7,1
22/04/2022,1.27,92,33,126,4,21,2
22/04/2022,0.95,67,33,100,6,23,2
22/04/2022,0.85,42,39,81,13,34,2
22/04/2022,0.59,23,34,57,25,29,2
22/04/2022,0.54,19,40,59,34,42,3
22/04/2022,0.28,6,20,26,52,15,1
22/04/2022,0.26,5,19,24,61,26,1
22/04/2022,0.2,3,13,16,66,20,1
22/04/2022,0.15,2,12,14,66,21,3
22/04/2022,0.16,2,10,12,70,34,15
22/04/2022,0.13,2,11,13,61,36,6
22/04/2022,0.14,3,13,16,57,30,5
22/04/2022,0.19,3,16,19,48,46,4
22/04/2022,0.27,4,23,27,29,43,1
22/04/2022,0.31,3,25,28,22,45,1
22/04/2022,0.19,1,19,20,23,39,1
22/04/2022,0.17,0,15,16,25,37,1
22/04/2022,0.23,2,16,18,21,32,1
23/04/2022,0.34,7,20,27,12,33,1
23/04/2022,0.28,4,18,21,11,34,1
23/04/2022,0.24,2,16,19,12,31,1
23/04/2022,0.24,4,20,24,9,30,1
23/04/2022,0.28,9,22,31,6,31,1
23/04/2022,0.61,35,23,58,3,37,1
23/04/2022,1.01,78,26,104,2,56,2
23/04/2022,1,66,30,96,4,72,2
23/04/2022,0.94,53,48,102,10,72,4
23/04/2022,0.87,31,60,91,24,73,5
23/04/2022,0.61,11,40,50,47,57,3
23/04/2022,0.44,5,30,35,65,46,2
23/04/2022,0.27,3,19,23,67,36,2
23/04/2022,0.22,3,16,19,73,40,2
23/04/2022,0.18,3,14,16,62,31,6
23/04/2022,0.11,2,10,12,57,32,3
23/04/2022,0.11,2,11,13,56,43,2
23/04/2022,0.14,4,16,19,52,31,1
23/04/2022,0.18,3,19,21,44,37,2
23/04/2022,0.19,2,18,20,37,37,3
23/04/2022,0.18,0,15,15,37,35,3
23/04/2022,0.28,3,17,19,32,34,2
23/04/2022,0.54,11,34,45,15,38,2
23/04/2022,0.57,7,32,40,11,42,1
24/04/2022,0.49,9,28,36,13,35,1
24/04/2022,0.37,4,24,29,13,32,1
24/04/2022,0.43,5,24,29,12,34,1
24/04/2022,0.42,6,25,31,9,32,1
24/04/2022,0.34,4,24,28,8,30,1
24/04/2022,0.46,20,26,46,6,30,1
24/04/2022,0.57,18,29,48,5,39,1
24/04/2022,0.73,33,30,63,9,46,2
24/04/2022,0.66,22,38,60,21,62,3
24/04/2022,0.68,13,41,54,40,76,3
24/04/2022,0.38,4,22,25,62,68,2
24/04/2022,0.31,3,19,22,72,57,2
24/04/2022,0.14,2,12,15,68,28,2
24/04/2022,0.16,2,13,15,68,35,2
24/04/2022,0.1,2,9,11,64,24,2
24/04/2022,0.15,2,12,14,61,29,8
24/04/2022,0.17,2,14,16,53,35,4
24/04/2022,0.2,1,13,14,47,64,3
24/04/2022,0.15,2,13,15,35,53,2
24/04/2022,0.19,2,15,17,29,85,1
24/04/2022,0.11,1,10,11,30,-99,1
24/04/2022,0.06,1,8,9,29,2,1
24/04/2022,0.2,5,17,22,16,17,1
